ideCadastro	condicao	matricula	idParlamentar	nome	nomeParlamentar	urlFoto	sexo	uf	partido	gabinete	fone	email	none
74299	Titular	96	5830786	JOSÉ LEÔNIDAS DE MENEZES CRISTINO	LEÔNIDAS CRISTINO	http://www.camara.gov.br/internet/deputado/bandep/74299.jpg	masculino	CE	PROS	948	3215-5948	dep.leonidascristino@camara.gov.br	
178850	Titular	43	5830431	MARCOS SERGIO ROTTA	MARCOS ROTTA	http://www.camara.gov.br/internet/deputado/bandep/178850.jpg	masculino	AM	PMDB	333	3215-5333	dep.marcosrotta@camara.gov.br	
118594	Titular	369	5830594	MARCELO SQUASSONI	MARCELO SQUASSONI	http://www.camara.gov.br/internet/deputado/bandep/118594.jpg	masculino	SP	PRB	550	3215-5550	dep.marcelosquassoni@camara.gov.br	
160621	Titular	465	5830763	SANDRO ALEX CRUZ DE OLIVEIRA	SANDRO ALEX	http://www.camara.gov.br/internet/deputado/bandep/160621.jpg	masculino	PR	PPS	221	3215-5221	dep.sandroalex@camara.gov.br	
74319	Titular	118	5830740	JOSÉ FRANCISCO PAES LANDIM	PAES LANDIM	http://www.camara.gov.br/internet/deputado/bandep/74319.jpg	masculino	PI	PTB	648	3215-5648	dep.paeslandim@camara.gov.br	
141384	Titular	183	5830408	ANTÔNIO CARLOS VALADARES FILHO	VALADARES FILHO	http://www.camara.gov.br/internet/deputado/bandep/141384.jpg	masculino	SE	PSB	660	3215-5660	dep.valadaresfilho@camara.gov.br	
160604	Titular	481	5830617	PEDRO FRANCISCO UCZAI	PEDRO UCZAI	http://www.camara.gov.br/internet/deputado/bandep/160604.jpg	masculino	SC	PT	229	3215-5229	dep.pedrouczai@camara.gov.br	
178851	Titular	11	5830308	JOZIANE ARAUJO NASCIMENTO ROCHA	JOZI ARAÚJO	http://www.camara.gov.br/internet/deputado/bandep/178851.jpg	feminino	AP	PTB	309	3215-5309	dep.joziaraujo@camara.gov.br	
178959	Titular	4	5830646	HIRAN MANUEL GONCALVES DA SILVA	HIRAN GONÇALVES	http://www.camara.gov.br/internet/deputado/bandep/178959.jpg	masculino	RR	PMN	274	3215-5274	dep.hirangoncalves@camara.gov.br	
112437	Titular	76	5830331	JOÃO MARCELO SANTOS SOUZA	JOÃO MARCELO SOUZA	http://www.camara.gov.br/internet/deputado/bandep/112437.jpg	masculino	MA	PMDB	639	3215-5639	dep.joaomarcelosouza@camara.gov.br	
74400	Titular	513	5830669	PAULO ROBERTO SEVERO PIMENTA	PAULO PIMENTA	http://www.camara.gov.br/internet/deputado/bandep/74400.jpg	masculino	RS	PT	552	3215-5552	dep.paulopimenta@camara.gov.br	
73714	Titular	77	5830354	José Reinaldo Carneiro Tavares	JOSÉ REINALDO	http://www.camara.gov.br/internet/deputado/bandep/73714.jpg	masculino	MA	PSB	529	3215-5529	dep.josereinaldo@camara.gov.br	
178963	Titular	493	5830523	LUIS ANTONIO FRANCISCATTO COVATTI	COVATTI FILHO	http://www.camara.gov.br/internet/deputado/bandep/178963.jpg	masculino	RS	PP	228	3215-5228	dep.covattifilho@camara.gov.br	
141430	Titular	301	5830600	FELIPE LEONE BORNIER DE OLIVEIRA	FELIPE BORNIER	http://www.camara.gov.br/internet/deputado/bandep/141430.jpg	masculino	RJ	PSD	216	3215-5216	dep.felipebornier@camara.gov.br	
74388	Titular	474	5830500	JORGE CATARINO LEONARDELI BOEIRA	JORGE BOEIRA	http://www.camara.gov.br/internet/deputado/bandep/74388.jpg	masculino	SC	PP	342	3215-5342	dep.jorgeboeira@camara.gov.br	
178830	Titular	351	5830623	SINVAL MALHEIROS PINTO JÚNIOR	DR. SINVAL MALHEIROS	http://www.camara.gov.br/internet/deputado/bandep/178830.jpg	masculino	SP	PV	520	3215-5520	dep.dr.sinvalmalheiros@camara.gov.br	
160607	Titular	506	5830377	JOSE LUIZ STÉDILE	JOSE STÉDILE	http://www.camara.gov.br/internet/deputado/bandep/160607.jpg	masculino	RS	PSB	354	3215-5354	dep.josestedile@camara.gov.br	
167722	Titular	49	5830471	MARCOS ROGÉRIO DA SILVA BRITO	MARCOS ROGÉRIO	http://www.camara.gov.br/internet/deputado/bandep/167722.jpg	masculino	RO	PDT	930	3215-5930	dep.marcosrogerio@camara.gov.br	
141515	Titular	316	5830554	OTAVIO SANTOS SILVA LEITE	OTAVIO LEITE	http://www.camara.gov.br/internet/deputado/bandep/141515.jpg	masculino	RJ	PSDB	225	3215-5225	dep.otavioleite@camara.gov.br	
141421	Titular	156	5830517	EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA	EDUARDO DA FONTE	http://www.camara.gov.br/internet/deputado/bandep/141421.jpg	masculino	PE	PP	628	3215-5628	dep.eduardodafonte@camara.gov.br	
178890	Suplente	221	5830314	ADELMO CARNEIRO LEAO	ADELMO CARNEIRO LEÃO	http://www.camara.gov.br/internet/deputado/bandep/178890.jpg	masculino	MG	PT	231	3215-5231	dep.adelmocarneiroleao@camara.gov.br	
178947	Titular	329	5830563	SOSTENES SILVA CAVALCANTE	SÓSTENES CAVALCANTE	http://www.camara.gov.br/internet/deputado/bandep/178947.jpg	masculino	RJ	PSD	560	3215-5560	dep.sostenescavalcante@camara.gov.br	
178859	Titular	210	5830663	MOEMA ISABEL PASSOS GRAMACHO	MOEMA GRAMACHO	http://www.camara.gov.br/internet/deputado/bandep/178859.jpg	feminino	BA	PT	576	3215-5576	dep.moemagramacho@camara.gov.br	
74177	Titular	50	5830657	MARINHA CÉLIA ROCHA RAUPP DE MATOS	MARINHA RAUPP	http://www.camara.gov.br/internet/deputado/bandep/74177.jpg	feminino	RO	PMDB	614	3215-5614	dep.marinharaupp@camara.gov.br	
178857	Titular	204	5830414	JORGE JOSE SANTOS PEREIRA SOLLA	JORGE SOLLA	http://www.camara.gov.br/internet/deputado/bandep/178857.jpg	masculino	BA	PT	571	3215-5571	dep.jorgesolla@camara.gov.br	
141445	Titular	503	5830709	GILBERTO JOSÉ SPIER VARGAS	PEPE VARGAS	http://www.camara.gov.br/internet/deputado/bandep/141445.jpg	masculino	RS	PT	858	3215-5858	dep.pepevargas@camara.gov.br	
160630	Titular	409	5830560	SÁGUAS MORAES SOUSA	SÁGUAS MORAES	http://www.camara.gov.br/internet/deputado/bandep/160630.jpg	masculino	MT	PT	371	3215-5371	dep.saguasmoraes@camara.gov.br	
160552	Titular	495	5830726	DANRLEI DE DEUS HINTERHOLZ	DANRLEI DE DEUS HINTERHOLZ	http://www.camara.gov.br/internet/deputado/bandep/160552.jpg	masculino	RS	PSD	566	3215-5566	dep.danrleidedeushinterholz@camara.gov.br	
178917	Titular	149	5830583	JOAO FERNANDO PONTUAL COUTINHO	JOÃO FERNANDO COUTINHO	http://www.camara.gov.br/internet/deputado/bandep/178917.jpg	masculino	PE	PSB	567	32155567	dep.joaofernandocoutinho@camara.gov.br	
132504	Titular	449	5830348	ENIO JOSÉ VERRI	ENIO VERRI	http://www.camara.gov.br/internet/deputado/bandep/132504.jpg	masculino	PR	PT	472	3215-5472	dep.enioverri@camara.gov.br	
160640	Titular	242	5830677	EROS FERREIRA BIONDINI	EROS BIONDINI	http://www.camara.gov.br/internet/deputado/bandep/160640.jpg	masculino	MG	PTB	321	3215-5321	dep.erosbiondini@camara.gov.br	
178964	Titular	504	5830703	HEITOR JOSE SCHUCH	HEITOR SCHUCH	http://www.camara.gov.br/internet/deputado/bandep/178964.jpg	masculino	RS	PSB	277	3215-5277	dep.heitorschuch@camara.gov.br	
141372	Titular	224	5830322	AELTON JOSÉ DE FREITAS	AELTON FREITAS	http://www.camara.gov.br/internet/deputado/bandep/141372.jpg	masculino	MG	PR	204	3215-5204	dep.aeltonfreitas@camara.gov.br	
160636	Titular	139	5830752	JOSÉ WILSON SANTIAGO FILHO	WILSON FILHO	http://www.camara.gov.br/internet/deputado/bandep/160636.jpg	masculino	PB	PTB	534	3215-5534	dep.wilsonfilho@camara.gov.br	
152605	Titular	304	5830397	GLAUBER DE MEDEIROS BRAGA	GLAUBER BRAGA	http://www.camara.gov.br/internet/deputado/bandep/152605.jpg	masculino	RJ	PSOL	362	3215-5362	dep.glauberbraga@camara.gov.br	
74040	Titular	131	5830769	BENJAMIN GOMES MARANHÃO NETO	BENJAMIN MARANHÃO	http://www.camara.gov.br/internet/deputado/bandep/74040.jpg	masculino	PB	SD	458	3215-5458	dep.benjaminmaranhao@camara.gov.br	
92776	Titular	267	5830746	STEFANO AGUIAR DOS SANTOS	STEFANO AGUIAR	http://www.camara.gov.br/internet/deputado/bandep/92776.jpg	masculino	MG	PSB	341	3215-5341	dep.stefanoaguiar@camara.gov.br	
178943	Titular	321	5830328	MARCOS BEZERRA RIBEIRO SOARES	MARCOS SOARES	http://www.camara.gov.br/internet/deputado/bandep/178943.jpg	masculino	RJ	PR	741	3215-5741	dep.marcossoares@camara.gov.br	
160651	Titular	483	5830697	ROGÉRIO MENDONÇA	ROGÉRIO PENINHA MENDONÇA	http://www.camara.gov.br/internet/deputado/bandep/160651.jpg	masculino	SC	PMDB	656	3215-5656	dep.rogeriopeninhamendonca@camara.gov.br	
160613	Titular	58	5830795	SEBASTIÃO SIBÁ MACHADO OLIVEIRA	SIBÁ MACHADO	http://www.camara.gov.br/internet/deputado/bandep/160613.jpg	masculino	AC	PT	421	3215-5421	dep.sibamachado@camara.gov.br	
178827	Titular	282	5830483	MAX FREITAS MAURO FILHO	MAX FILHO	http://www.camara.gov.br/internet/deputado/bandep/178827.jpg	masculino	ES	PSDB	276	3215-5276	dep.maxfilho@camara.gov.br	
178901	Titular	437	5830732	TEREZA CRISTINA CORREA DA COSTA DIAS	TEREZA CRISTINA	http://www.camara.gov.br/internet/deputado/bandep/178901.jpg	feminino	MS	PSB	448	3215-5448	dep.terezacristina@camara.gov.br	
178883	Titular	73	5830448	ELIZIANE PEREIRA GAMA FERREIRA	ELIZIANE GAMA	http://www.camara.gov.br/internet/deputado/bandep/178883.jpg	feminino	MA	REDE	205	3215-5205	dep.elizianegama@camara.gov.br	
178923	Titular	163	5830626	JOSE CAVALCANTI ALVES JUNIOR	ZECA CAVALCANTI	http://www.camara.gov.br/internet/deputado/bandep/178923.jpg	masculino	PE	PTB	318	3215-5318	dep.zecacavalcanti@camara.gov.br	
74762	Titular	265	5830577	JOSÉ SARAIVA FELIPE	SARAIVA FELIPE	http://www.camara.gov.br/internet/deputado/bandep/74762.jpg	masculino	MG	PMDB	429	3215-5429	dep.saraivafelipe@camara.gov.br	
178829	Titular	346	5830434	JOSE AUGUSTO ROSA	CAPITÃO AUGUSTO	http://www.camara.gov.br/internet/deputado/bandep/178829.jpg	masculino	SP	PR	273	3215-5273	dep.capitaoaugusto@camara.gov.br	
74554	Titular	203	5830789	JOSÉ ALVES ROCHA	JOSÉ ROCHA	http://www.camara.gov.br/internet/deputado/bandep/74554.jpg	masculino	BA	PR	908	3215-5908	dep.joserocha@camara.gov.br	
178860	Titular	215	5830391	PAULO VELLOSO DANTAS AZI	PAULO AZI	http://www.camara.gov.br/internet/deputado/bandep/178860.jpg	masculino	BA	DEM	635	3215-5635	dep.pauloazi@camara.gov.br	
178869	Titular	108	5830640	VITOR PEREIRA VALIM	VITOR VALIM	http://www.camara.gov.br/internet/deputado/bandep/178869.jpg	masculino	CE	PMDB	545	3215-5545	dep.vitorvalim@camara.gov.br	
73891	Titular	491	5830385	DARCÍSIO PAULO PERONDI	DARCÍSIO PERONDI	http://www.camara.gov.br/internet/deputado/bandep/73891.jpg	masculino	RS	PMDB	518	3215-5518	dep.darcisioperondi@camara.gov.br	
178944	Titular	324	5830540	ROBERTO DA SILVA SALES	ROBERTO SALES	http://www.camara.gov.br/internet/deputado/bandep/178944.jpg	masculino	RJ	PRB	332	3215-5332	dep.robertosales@camara.gov.br	
74376	Titular	438	5830534	VANDER LUIZ DOS SANTOS LOUBET	VANDER LOUBET	http://www.camara.gov.br/internet/deputado/bandep/74376.jpg	masculino	MS	PT	838	3215-5838	dep.vanderloubet@camara.gov.br	
160620	Titular	326	5830491	WASHINGTON REIS DE OLIVEIRA	WASHINGTON REIS	http://www.camara.gov.br/internet/deputado/bandep/160620.jpg	masculino	RJ	PMDB	856	3215-5856	dep.washingtonreis@camara.gov.br	
160639	Titular	67	5830683	MARIA AUXILIADORA SEABRA REZENDE	PROFESSORA DORINHA SEABRA REZENDE	http://www.camara.gov.br/internet/deputado/bandep/160639.jpg	feminino	TO	DEM	432	3215-5432	dep.professoradorinhaseabrarezende@camara.gov.br	
160536	Titular	478	5830440	MARCO ANTONIO TEBALDI	MARCO TEBALDI	http://www.camara.gov.br/internet/deputado/bandep/160536.jpg	masculino	SC	PSDB	284	3215-5284	dep.marcotebaldi@camara.gov.br	
73808	Titular	213	5830291	SÉRGIO LUÍS LACERDA BRITO	SÉRGIO BRITO	http://www.camara.gov.br/internet/deputado/bandep/73808.jpg	masculino	BA	PSD	638	3215-5638	dep.sergiobrito@camara.gov.br	
105112	Titular	14	5830572	LUIZ GIONILSON PINHEIRO BORGES	CABUÇU BORGES	http://www.camara.gov.br/internet/deputado/bandep/105112.jpg	masculino	AP	PMDB	380	3215-5380	dep.cabucuborges@camara.gov.br	
178900	Titular	433	5830595	CARLOS EDUARDO XAVIER MARUN	CARLOS MARUN	http://www.camara.gov.br/internet/deputado/bandep/178900.jpg	masculino	MS	PMDB	372	3215-5372	dep.carlosmarun@camara.gov.br	
178844	Titular	172	5830787	PEDRO TORRES BRANDÃO VILELA	PEDRO VILELA	http://www.camara.gov.br/internet/deputado/bandep/178844.jpg	masculino	AL	PSDB	705	3215-5705	dep.pedrovilela@camara.gov.br	
74050	Titular	168	5830618	MAURÍCIO QUINTELLA MALTA LESSA	MAURÍCIO QUINTELLA LESSA	http://www.camara.gov.br/internet/deputado/bandep/74050.jpg	masculino	AL	PR	425	3215-5425	dep.mauricioquintellalessa@camara.gov.br	
141408	Titular	70	5830455	CLEBER VERDE CORDEIRO MENDES	CLEBER VERDE	http://www.camara.gov.br/internet/deputado/bandep/141408.jpg	masculino	MA	PRB	710	3215-5710	dep.cleberverde@camara.gov.br	
4930	Titular	160	5830641	SÍLVIO SERAFIM COSTA	SILVIO COSTA	http://www.camara.gov.br/internet/deputado/bandep/4930.jpg	masculino	PE	PSC	417	3215-5417	dep.silviocosta@camara.gov.br	
178885	Titular	78	5830432	ANTONIO DA CRUZ FILGUEIRA JUNIOR	JUNIOR MARRECA	http://www.camara.gov.br/internet/deputado/bandep/178885.jpg	masculino	MA	PEN	537	3215-5537	dep.juniormarreca@camara.gov.br	
74428	Titular	154	5830764	JOSÉ MENDONÇA BEZERRA FILHO	MENDONÇA FILHO	http://www.camara.gov.br/internet/deputado/bandep/74428.jpg	masculino	PE	DEM	314	3215-5314	dep.mendoncafilho@camara.gov.br	
160643	Titular	278	5830309	JORGE SILVA	DR. JORGE SILVA	http://www.camara.gov.br/internet/deputado/bandep/160643.jpg	masculino	ES	PROS	227	3215-5227	dep.dr.jorgesilva@camara.gov.br	
141553	Titular	394	5830332	VANDERLEI MACRIS	VANDERLEI MACRIS	http://www.camara.gov.br/internet/deputado/bandep/141553.jpg	masculino	SP	PSDB	348	3215-5348	dep.vanderleimacris@camara.gov.br	
178839	Titular	56	5830403	JESSICA ROJAS SALES	JÉSSICA SALES	http://www.camara.gov.br/internet/deputado/bandep/178839.jpg	feminino	AC	PMDB	952	3215-5952	dep.jessicasales@camara.gov.br	
74535	Titular	190	5830741	BENITO DA GAMA SANTOS	BENITO GAMA	http://www.camara.gov.br/internet/deputado/bandep/74535.jpg	masculino	BA	PTB	414	3215-5414	dep.benitogama@camara.gov.br	
160518	Titular	270	5830380	WELITON FERNANDES PRADO	WELITON PRADO	http://www.camara.gov.br/internet/deputado/bandep/160518.jpg	masculino	MG	PMB	862	3215-5862	dep.welitonprado@camara.gov.br	
74445	Titular	75	5830718	JOÃO CASTELO RIBEIRO GONÇALVES	JOÃO CASTELO	http://www.camara.gov.br/internet/deputado/bandep/74445.jpg	masculino	MA	PSDB	324	3215-5324	dep.joaocastelo@camara.gov.br	
178999	Titular	223	5830695	BRUNIELE FERREIRA GOMES	BRUNNY	http://www.camara.gov.br/internet/deputado/bandep/178999.jpg	feminino	MG	PTC	260	3215-5260	dep.brunny@camara.gov.br	
4931	Titular	408	5830526	IZALCI LUCAS FERREIRA	IZALCI	http://www.camara.gov.br/internet/deputado/bandep/4931.jpg	masculino	DF	PSDB	602	3215-5602	dep.izalci@camara.gov.br	
74399	Titular	510	5830449	ONYX DORNELLES LORENZONI	ONYX LORENZONI	http://www.camara.gov.br/internet/deputado/bandep/74399.jpg	masculino	RS	DEM	828	3215-5828	dep.onyxlorenzoni@camara.gov.br	
178929	Titular	447	5830672	DIEGO ALEXSANDER GONCALO PAULA GARCIA	DIEGO GARCIA	http://www.camara.gov.br/internet/deputado/bandep/178929.jpg	masculino	PR	PHS	745	3215-5745	dep.diegogarcia@camara.gov.br	
74216	Titular	102	5830549	RAIMUNDO GOMES DE MATOS	RAIMUNDO GOMES DE MATOS	http://www.camara.gov.br/internet/deputado/bandep/74216.jpg	masculino	CE	PSDB	725	3215-5725	dep.raimundogomesdematos@camara.gov.br	
73458	Titular	445	5830426	ALEX CANZIANI SILVEIRA	ALEX CANZIANI	http://www.camara.gov.br/internet/deputado/bandep/73458.jpg	masculino	PR	PTB	842	3215-5842	dep.alexcanziani@camara.gov.br	
74041	Titular	133	5830317	LUIZ ALBUQUERQUE COUTO	LUIZ COUTO	http://www.camara.gov.br/internet/deputado/bandep/74041.jpg	masculino	PB	PT	442	3215-5442	dep.luizcouto@camara.gov.br	
73579	Titular	410	5830472	JOÃO ALBERTO FRAGA SILVA	ALBERTO FRAGA	http://www.camara.gov.br/internet/deputado/bandep/73579.jpg	masculino	DF	DEM	511	3215-5511	dep.albertofraga@camara.gov.br	
178842	Titular	167	5830555	JOAO HENRIQUE HOLANDA  CALDAS	JHC	http://www.camara.gov.br/internet/deputado/bandep/178842.jpg	masculino	AL	PSB	958	3215-5958	dep.jhc@camara.gov.br	
73931	Titular	25	5830518	JOSÉ GERALDO TORRES DA SILVA	ZÉ GERALDO	http://www.camara.gov.br/internet/deputado/bandep/73931.jpg	masculino	PA	PT	266	3215-5266	dep.zegeraldo@camara.gov.br	
178877	Titular	426	5830415	FABIO FERNANDES DE SOUSA	FÁBIO SOUSA	http://www.camara.gov.br/internet/deputado/bandep/178877.jpg	masculino	GO	PSDB	271	3215-5271	dep.fabiosousa@camara.gov.br	
178939	Titular	294	5830658	CLARISSA BARROS ASSED MATHEUS DE OLIVEIRA	CLARISSA GAROTINHO	http://www.camara.gov.br/internet/deputado/bandep/178939.jpg	feminino	RJ	PR	714	3215-5714	dep.clarissagarotinho@camara.gov.br	
74291	Titular	90	5830664	JOSÉ ARNON CRUZ BEZERRA DE MENEZES	ARNON BEZERRA	http://www.camara.gov.br/internet/deputado/bandep/74291.jpg	masculino	CE	PTB	413	3215-5413	dep.arnonbezerra@camara.gov.br	
141490	Titular	130	5830509	MANOEL ALVES DA SILVA JUNIOR	MANOEL JUNIOR	http://www.camara.gov.br/internet/deputado/bandep/141490.jpg	masculino	PB	PMDB	601	3215-5601	dep.manoeljunior@camara.gov.br	
178893	Titular	229	5830363	EDSON MOREIRA DA SILVA	DELEGADO EDSON MOREIRA	http://www.camara.gov.br/internet/deputado/bandep/178893.jpg	masculino	MG	PTN	933	3215-5933	dep.delegadoedsonmoreira@camara.gov.br	
160573	Titular	455	5830612	JOÃO JOSÉ DE ARRUDA JÚNIOR	JOÃO ARRUDA	http://www.camara.gov.br/internet/deputado/bandep/160573.jpg	masculino	PR	PMDB	633	3215-5633	dep.joaoarruda@camara.gov.br	
141535	Titular	124	5830463	ROGÉRIO SIMONETTI MARINHO	ROGÉRIO MARINHO	http://www.camara.gov.br/internet/deputado/bandep/141535.jpg	masculino	RN	PSDB	446	3215-5446	dep.rogeriomarinho@camara.gov.br	
178918	Titular	151	5830758	KAIO CESAR DE MOURA MANICOBA NOVAES FERRAZ	KAIO MANIÇOBA	http://www.camara.gov.br/internet/deputado/bandep/178918.jpg	masculino	PE	PHS	525	3215-5525	dep.kaiomanicoba@camara.gov.br	
131943	Titular	147	5830323	Jarbas de Andrade Vasconcelos	JARBAS VASCONCELOS	http://www.camara.gov.br/internet/deputado/bandep/131943.jpg	masculino	PE	PMDB	304	3215-5304	dep.jarbasvasconcelos@camara.gov.br	
160538	Titular	499	5830655	ELVINO JOSÉ BOHN GASS	BOHN GASS	http://www.camara.gov.br/internet/deputado/bandep/160538.jpg	masculino	RS	PT	469	3215-5469	dep.bohngass@camara.gov.br	
74395	Titular	501	5830798	JOSÉ OTÁVIO GERMANO	JOSÉ OTÁVIO GERMANO	http://www.camara.gov.br/internet/deputado/bandep/74395.jpg	masculino	RS	PP	424	3215-5424	dep.joseotaviogermano@camara.gov.br	
74398	Titular	508	5830300	MARIA DO ROSÁRIO NUNES	MARIA DO ROSÁRIO	http://www.camara.gov.br/internet/deputado/bandep/74398.jpg	feminino	RS	PT	312	3215-5312	dep.mariadorosario@camara.gov.br	
141482	Titular	255	5830466	LEONARDO LEMOS BARROS QUINTÃO	LEONARDO QUINTÃO	http://www.camara.gov.br/internet/deputado/bandep/141482.jpg	masculino	MG	PMDB	914	3215-5914	dep.leonardoquintao@camara.gov.br	
73560	Titular	391	5830704	SILVIO FRANÇA TORRES	SILVIO TORRES	http://www.camara.gov.br/internet/deputado/bandep/73560.jpg	masculino	SP	PSDB	404	3215-5404	dep.silviotorres@camara.gov.br	
178896	Titular	247	5830372	NEWTON CARDOSO JUNIOR	NEWTON CARDOSO JR	http://www.camara.gov.br/internet/deputado/bandep/178896.jpg	masculino	MG	PMDB	932	3215-5932	dep.newtoncardosojr@camara.gov.br	
160666	Titular	195	5830443	FELIX DE ALMEIDA MENDONÇA JÚNIOR	FÉLIX MENDONÇA JÚNIOR	http://www.camara.gov.br/internet/deputado/bandep/160666.jpg	masculino	BA	PDT	912	3215-5912	dep.felixmendoncajunior@camara.gov.br	
178848	Titular	41	5830629	MARIA DA CONCEICAO SAMPAIO MOURA	CONCEIÇÃO SAMPAIO	http://www.camara.gov.br/internet/deputado/bandep/178848.jpg	feminino	AM	PP	515	3215-5515	dep.conceicaosampaio@camara.gov.br	
178879	Titular	430	5830727	LUCAS DE CASTRO SANTOS	LUCAS VERGILIO	http://www.camara.gov.br/internet/deputado/bandep/178879.jpg	masculino	GO	SD	816	3215-5816	dep.lucasvergilio@camara.gov.br	
141431	Titular	158	5830678	FERNANDO BEZERRA DE SOUZA COELHO FILHO	FERNANDO COELHO FILHO	http://www.camara.gov.br/internet/deputado/bandep/141431.jpg	masculino	PE	PSB	662	3215-5662	dep.fernandocoelhofilho@camara.gov.br	
178833	Titular	284	5830747	ALEXANDRE AUGUSTUS SERFIOTIS	ALEXANDRE SERFIOTIS	http://www.camara.gov.br/internet/deputado/bandep/178833.jpg	masculino	RJ	PSD	554	3215-5554	dep.alexandreserfiotis@camara.gov.br	
141428	Titular	119	5830349	FÁBIO SALUSTINO MESQUITA DE FARIA	FÁBIO FARIA	http://www.camara.gov.br/internet/deputado/bandep/141428.jpg	masculino	RN	PSD	706	3215-5706	dep.fabiofaria@camara.gov.br	
178838	Titular	55	5830698	CARLOS CESAR CORREIA DE MESSIAS	CÉSAR MESSIAS	http://www.camara.gov.br/internet/deputado/bandep/178838.jpg	masculino	AC	PSB	956	3215-5956	dep.cesarmessias@camara.gov.br	
74847	Titular	302	5830721	JAIR MESSIAS BOLSONARO	JAIR BOLSONARO	http://www.camara.gov.br/internet/deputado/bandep/74847.jpg	masculino	RJ	PP	482	3215-5482	dep.jairbolsonaro@camara.gov.br	
74558	Titular	166	5830400	GIVALDO DE SÁ GOUVEIA	GIVALDO CARIMBÃO	http://www.camara.gov.br/internet/deputado/bandep/74558.jpg	masculino	AL	PROS	732	3215-5732	dep.givaldocarimbao@camara.gov.br	
160667	Titular	348	5830578	GUILHERME MUSSI FERREIRA	GUILHERME MUSSI	http://www.camara.gov.br/internet/deputado/bandep/160667.jpg	masculino	SP	PP	712	3215-5712	dep.guilhermemussi@camara.gov.br	
160511	Titular	287	5830329	ALESSANDRO LUCCIOLA MOLON	ALESSANDRO MOLON	http://www.camara.gov.br/internet/deputado/bandep/160511.jpg	masculino	RJ	REDE	652	3215-5652	dep.alessandromolon@camara.gov.br	
178955	Titular	48	5830435	LUIZ CLAUDIO PEREIRA ALVES	LUIZ CLÁUDIO	http://www.camara.gov.br/internet/deputado/bandep/178955.jpg	masculino	RO	PR	643	3215-5643	dep.luizclaudio@camara.gov.br	
178977	Titular	353	5830529	EDUARDO PEDROSA CURY	EDUARDO CURY	http://www.camara.gov.br/internet/deputado/bandep/178977.jpg	masculino	SP	PSDB	368	3215-5368	dep.eduardocury@camara.gov.br	
73441	Titular	347	5830790	CELSO UBIRAJARA RUSSOMANNO	CELSO RUSSOMANNO	http://www.camara.gov.br/internet/deputado/bandep/73441.jpg	masculino	SP	PRB	960	3215-5960	dep.celsorussomanno@camara.gov.br	
160598	Titular	422	5830778	FLÁVIA CARREIRO ALBUQUERQUE MORAIS	FLÁVIA MORAIS	http://www.camara.gov.br/internet/deputado/bandep/160598.jpg	feminino	GO	PDT	738	3215-5738	dep.flaviamorais@camara.gov.br	
74574	Titular	214	5830592	PAULO SÉRGIO PARANHOS DE MAGALHÃES	PAULO MAGALHÃES	http://www.camara.gov.br/internet/deputado/bandep/74574.jpg	masculino	BA	PSD	903	3215-5903	dep.paulomagalhaes@camara.gov.br	
166402	Titular	431	5830735	MAGDA MOFATTO HON	MAGDA MOFATTO	http://www.camara.gov.br/internet/deputado/bandep/166402.jpg	feminino	GO	PR	934	3215-5934	dep.magdamofatto@camara.gov.br	
178853	Titular	196	5830486	LUIZ CARLOS CAETANO	CAETANO	http://www.camara.gov.br/internet/deputado/bandep/178853.jpg	masculino	BA	PT	415	3215-5415	dep.caetano@camara.gov.br	
178949	Titular	126	5830392	ZENAIDE MAIA CALADO PEREIRA DOS SANTOS	ZENAIDE MAIA	http://www.camara.gov.br/internet/deputado/bandep/178949.jpg	feminino	RN	PR	439	3215-5439	dep.zenaidemaia@camara.gov.br	
74378	Titular	443	5830386	ASSIS MIGUEL DO COUTO	ASSIS DO COUTO	http://www.camara.gov.br/internet/deputado/bandep/74378.jpg	masculino	PR	PT	428	3215-5428	dep.assisdocouto@camara.gov.br	
160674	Titular	132	5830343	HUGO MOTTA WANDERLEY DA NÓBREGA	HUGO MOTTA	http://www.camara.gov.br/internet/deputado/bandep/160674.jpg	masculino	PB	PMDB	237	3215-5237	dep.hugomotta@camara.gov.br	
178871	Titular	274	5830535	EVAIR VIEIRA DE MELO	EVAIR DE MELO	http://www.camara.gov.br/internet/deputado/bandep/178871.jpg	masculino	ES	PV	443	3215-5443	dep.evairdemelo@camara.gov.br	
74862	Titular	317	5830684	MIRO TEIXEIRA	MIRO TEIXEIRA	http://www.camara.gov.br/internet/deputado/bandep/74862.jpg	masculino	RJ	REDE	270	3215-5270	dep.miroteixeira@camara.gov.br	
141488	Titular	376	5830635	LUIZ PAULO TEIXEIRA FERREIRA	PAULO TEIXEIRA	http://www.camara.gov.br/internet/deputado/bandep/141488.jpg	masculino	SP	PT	281	3215-5281	dep.pauloteixeira@camara.gov.br	
74010	Titular	489	5830406	VALDIR COLATTO	VALDIR COLATTO	http://www.camara.gov.br/internet/deputado/bandep/74010.jpg	masculino	SC	PMDB	516	3215-5516	dep.valdircolatto@camara.gov.br	
178976	Titular	343	5830738	BRUNO COVAS LOPES	BRUNO COVAS	http://www.camara.gov.br/internet/deputado/bandep/178976.jpg	masculino	SP	PSDB	521	3215-5521	dep.brunocovas@camara.gov.br	
